SpeechID,Speech,Speaker,Location,Year
547,I will look at it at the time. I'm not looking at anything now. I'll look at it at the time. What I've seen—what I've seen is so bad.,Trump,Nevada,2016
548,"First of all, the media is so dishonest and so corrupt, and the pile-on is so amazing. The New York Times actually wrote an article about it, but they don't even care. It's so dishonest.",Trump,Nevada,2016
549,"And they've poisoned the mind of the voters. But unfortunately for them, I think the voters are seeing through it. I think they're going to see through it. We'll find out on November 8th.",Trump,Nevada,2016
550,But I think they're going to see through it.,Trump,Nevada,2016
551,"But, sir, there's...",Moderator,Nevada,2016
552,"If you look—excuse me, Chris—if you look at your voter rolls, you will see millions of people that are registered to vote—millions, this isn't coming from me—this is coming from",Trump,Nevada,2016
553,Pew Report and other places—millions of people that are registered to vote that shouldn't be registered to vote. So let me just give you one other thing. So I talk about the corrupt media.,Trump,Nevada,2016
554,"I talk about the millions of people—tell you one other thing. She shouldn't be allowed to run. It's crooked—she's—she's guilty of a very, very serious crime. She should not be allowed to run.",Trump,Nevada,2016
555,"And just in that respect, I say it's rigged, because she should never...",Trump,Nevada,2016
556,But...,Moderator,Nevada,2016
557,"Chris, she should never have been allowed to run for the presidency based on what she did with e-mails and so many other things.",Trump,Nevada,2016
558,"But, sir, there is a tradition in this country—in fact, one of the prides of this country—is the peaceful transition of power and that no matter how hard-fought a campaign",Moderator,Nevada,2016
559,"is, that at the end of the campaign that the loser concedes to the winner.",Moderator,Nevada,2016
560,"Not saying that you're necessarily going to be the loser or the winner, but that the loser concedes to the winner and that the country comes together in part for the good of the country.",Moderator,Nevada,2016
561,Are you saying you're not prepared now to commit to that principle?,Moderator,Nevada,2016
562,What I'm saying is that I will tell you at the time. I'll keep you in suspense. OK?,Trump,Nevada,2016
563,"Well, Chris, let me respond to that, because that's horrifying. You know, every time Donald thinks things are not going in his direction, he claims whatever it is, is rigged against him.",Clinton,Nevada,2016
564,The FBI conducted a year-long investigation into my e-mails. They concluded there was no case; he said the FBI was rigged. He lost the Iowa caucus. He lost the Wisconsin primary.,Clinton,Nevada,2016
565,He said the Republican primary was rigged against him. Then Trump University gets sued for fraud and racketeering; he claims the court system and the federal judge is rigged against him.,Clinton,Nevada,2016
566,There was even a time when he didn't get an Emmy for his TV program three years in a row and he started tweeting that the Emmys were rigged against him.,Clinton,Nevada,2016
567,Should have gotten it.,Trump,Nevada,2016
568,"This is—this is a mindset. This is how Donald thinks. And it's funny, but it's also really troubling.",Clinton,Nevada,2016
569,OK.,Moderator,Nevada,2016
570,So that is not the way our democracy works. We've been around for 240 years. We've had free and fair elections. We've accepted the outcomes when we may not have liked them.,Clinton,Nevada,2016
571,"And that is what must be expected of anyone standing on a debate stage during a general election. You know, President Obama said the other day when you're whining before the game is even finished...",Clinton,Nevada,2016
572,"Hold on. Hold on, folks. Hold on, folks.",Moderator,Nevada,2016
573,"... it just shows you're not up to doing the job. And let's—you know, let's be clear about what he is saying and what that means. He is denigrating—he's talking down our democracy.",Clinton,Nevada,2016
574,"And I, for one, am appalled that somebody who is the nominee of one of our two major parties would take that kind of position.",Clinton,Nevada,2016
575,"I think what the FBI did and what the Department of Justice did, including meeting with her husband, the attorney general, in the back of an airplane on the tarmac",Trump,Nevada,2016
576,"in Arizona, I think it's disgraceful. I think it's a disgrace.",Trump,Nevada,2016
577,All right.,Moderator,Nevada,2016
578,I think we've never had a situation so bad in this country.,Trump,Nevada,2016
579,"Hold on, folks. This doesn't do any good for anyone. Let's please continue the debate, and let's move on to the subject of foreign hot spots. The Iraqi offensive to take back Mosul has begun.",Moderator,Nevada,2016
580,"If they are successful in pushing ISIS out of that city and out of all of Iraq, the question then becomes, what happens the day after?",Moderator,Nevada,2016
581,And that's something that whichever of you ends up—whoever of you ends up as president is going to have to confront.,Moderator,Nevada,2016
582,"Will you put U.S. troops into that vacuum to make sure that ISIS doesn't come back or isn't replaced by something even worse? Secretary Clinton, you go first in this segment. You have two minutes.",Moderator,Nevada,2016
583,"Well, I am encouraged that there is an effort led by the Iraqi army, supported by Kurdish forces, and also given the help and advice from the number of special",Clinton,Nevada,2016
584,forces and other Americans on the ground. But I will not support putting American soldiers into Iraq as an occupying force.,Clinton,Nevada,2016
585,"I don't think that is in our interest, and I don't think that would be smart to do.",Clinton,Nevada,2016
586,"In fact, Chris, I think that would be a big red flag waving for ISIS to reconstitute itself. The goal here is to take back Mosul. It's going to be a hard fight.",Clinton,Nevada,2016
587,"I've got no illusions about that. And then continue to press into Syria to begin to take back and move on Raqqa, which is the ISIS headquarters.",Clinton,Nevada,2016
588,I am hopeful that the hard work that American military advisers have done will pay off and that we will see a real—a really successful military operation.,Clinton,Nevada,2016
589,"But we know we've got lots of work to do. Syria will remain a hotbed of terrorism as long as the civil war, aided and abetted by the Iranians and the Russians, continue.",Clinton,Nevada,2016
590,"So I have said, look, we need to keep our eye on ISIS.",Clinton,Nevada,2016
591,"That's why I want to have an intelligence surge that protects us here at home, why we have to go after them from the air, on the ground, online, why",Clinton,Nevada,2016
592,"we have to make sure here at home we don't let terrorists buy weapons. If you're too dangerous to fly, you're too dangerous to buy a gun.",Clinton,Nevada,2016
593,"And I'm going to continue to push for a no-fly zone and safe havens within Syria not only to help protect the Syrians and prevent the constant outflow of refugees,",Clinton,Nevada,2016
594,"but to, frankly, gain some leverage on both the Syrian government and the Russians so that perhaps we can have the kind of serious negotiation necessary to bring the conflict",Clinton,Nevada,2016
595,to an end and go forward on a political track.,Clinton,Nevada,2016
596,"Mr. Trump, same question. If we are able to push ISIS out of Mosul and out of Iraq, will—would you be willing to put U.S. troops in there to prevent their return or something else?",Moderator,Nevada,2016
597,"Let me tell you, Mosul is so sad. We had Mosul. But when she left, when she took everybody out, we lost Mosul. Now we're fighting again to get Mosul.",Trump,Nevada,2016
598,The problem with Mosul and what they wanted to do is they wanted to get the leaders of ISIS who they felt were in Mosul.,Trump,Nevada,2016
599,"About three months ago, I started reading that they want to get the leaders and they're going to attack Mosul. Whatever happened to the element of surprise, OK? We announce we're going after Mosul.",Trump,Nevada,2016
600,"I have been reading about going after Mosul now for about—how long is it, Hillary, three months? These people have all left. They've all left. The element of surprise.",Trump,Nevada,2016
601,"Douglas MacArthur, George Patton spinning in their graves when they see the stupidity of our country. So we're now fighting for Mosul, that we had.",Trump,Nevada,2016
602,"All she had to do was stay there, and now we're going in to get it. But you know who the big winner in Mosul is going to be after we eventually get it?",Trump,Nevada,2016
603,And the only reason they did it is because she's running for the office of president and they want to look tough. They want to look good.,Trump,Nevada,2016
604,"He violated the red line in the sand, and he made so many mistakes, made all the mistakes. That's why we have the great migration. But she wanted to look good for the election.",Trump,Nevada,2016
605,"So they're going in. But who's going to get Mosul, really? We'll take Mosul eventually. But the way—if you look at what's happening, much tougher than they thought. Much, much tougher. Much more dangerous.",Trump,Nevada,2016
606,"Going to be more deaths that they thought. But the leaders that we wanted to get are all gone because they're smart. They say, what do we need this for?",Trump,Nevada,2016
607,So Mosul is going to be a wonderful thing.,Trump,Nevada,2016
608,"And Iran should write us a letter of thank you, just like the really stupid—the stupidest deal of all time, a deal that's going to give Iran absolutely nuclear weapons.",Trump,Nevada,2016
609,"Iran should write us yet another letter saying thank you very much, because Iran, as I said many years ago, Iran is taking over Iraq, something they've wanted to do",Trump,Nevada,2016
610,"forever, but we've made it so easy for them. So we're now going to take Mosul. And do you know who's going to be the beneficiary? Iran.",Trump,Nevada,2016
611,"Oh, yeah, they're making—I mean, they are outsmarting—look, you're not there, you might be involved in that decision. But you were there when you took everybody out of Mosul and out of Iraq.",Trump,Nevada,2016
612,"You shouldn't have been in Iraq, but you did vote for it. You shouldn't have been in Iraq, but once you were in Iraq, you should have never left the way.",Trump,Nevada,2016
613,"Sir, your two minutes are up.",Moderator,Nevada,2016
614,"The point is, the big winner is going to be Iran.",Trump,Nevada,2016
615,"Well, you know, once again, Donald is implying that he didn't support the invasion of Iraq. I said it was a mistake. I've said that years ago. He has consistently denied what is...",Clinton,Nevada,2016
616,Wrong.,Trump,Nevada,2016
617,... a very clear fact that...,Clinton,Nevada,2016
618,Wrong.,Trump,Nevada,2016
619,"... before the invasion, he supported it. And, you know, I just want everybody to go Google it.",Clinton,Nevada,2016
620,"Google ""Donald Trump Iraq."" And you will see the dozens of sources which verify that he was for the invasion of Iraq.",Clinton,Nevada,2016
621,Wrong.,Trump,Nevada,2016
622,"And you can actually hear the audio of him saying that. Now, why does that matter? Well, it matters because he has not told the truth about that position.",Clinton,Nevada,2016
623,I guess he believes it makes him look better now to contrast with me because I did vote for it. But what's really important here is to understand all the interplay.,Clinton,Nevada,2016
624,Mosul is a Sunni city. Mosul is on the border of Syria.,Clinton,Nevada,2016
625,"And, yes, we do need to go after Baghdadi, and—just like we went after bin Laden, while you were doing ""Celebrity Apprentice,"" and we brought him to justice. We need to go after the leadership.",Clinton,Nevada,2016
626,"But we need to get rid of them, get rid of their fighters. There are an estimated several thousand fighters in Mosul. They've been digging underground. They've been prepared to defend.",Clinton,Nevada,2016
627,"It's going to be tough fighting. But I think we can take back Mosul, and then we can move on into Syria and take back Raqqa. This is what we have to do.",Clinton,Nevada,2016
628,"I'm just amazed that he seems to think that the Iraqi government and our allies and everybody else launched the attack on Mosul to help me in this election, but that's how Donald thinks.",Clinton,Nevada,2016
629,"You know, he always is looking for some conspiracy.",Clinton,Nevada,2016
630,"Chris, we don't gain anything.",Trump,Nevada,2016
631,He has all the conspiracy theories...,Clinton,Nevada,2016
632,Iran is taking over Iraq.,Trump,Nevada,2016
633,"Secretary Clinton, it's...",Moderator,Nevada,2016
634,Iran is taking over Iraq. We don't gain anything.,Trump,Nevada,2016
635,"This conspiracy theory, which he's been spewing out for quite some time.",Clinton,Nevada,2016
636,If they did it by surprise...,Trump,Nevada,2016
637,"Wait, wait, wait, Secretary Clinton, it's an open discussion.",Moderator,Nevada,2016
638,He says...,Clinton,Nevada,2016
639,We could have gained if they did it by surprise.,Trump,Nevada,2016
640,"Secretary, please let Mr. Trump speak.",Moderator,Nevada,2016
641,"... unfit, and he proves it every time he talks.",Clinton,Nevada,2016
642,"No, you are the one that's unfit. You know, WikiLeaks just actually came out—John Podesta said some horrible things about you, and, boy, was he right. He said some beauties.",Trump,Nevada,2016
643,"And you know, Bernie Sanders, he said you have bad judgment. You do.",Trump,Nevada,2016
644,"And if you think that going into Mosul after we let the world know we're going in, and all of the people that we really wanted—the leaders—they're all gone.",Trump,Nevada,2016
645,"If you think that was good, then you do. Now, John Podesta said you have terrible instincts. Bernie Sanders said you have bad judgment. I agree with both.",Trump,Nevada,2016
646,"Well, you should ask Bernie Sanders who he's supporting for president. And he has said...",Clinton,Nevada,2016
647,Which is a big mistake.,Trump,Nevada,2016
648,"... as he has campaigned for me around the country, you are the most dangerous person to run for president in the modern history of America. I think he's right.",Clinton,Nevada,2016
649,"Let's turn to Aleppo. Mr. Trump, in the last debate, you were both asked about the situation in the Syrian city of Aleppo.",Moderator,Nevada,2016
650,"And I want to follow up on that, because you said several things in that debate which were not true, sir. You said that Aleppo has basically fallen. In fact, there—in fact, there are...",Moderator,Nevada,2016
651,It's a catastrophe. I mean...,Trump,Nevada,2016
652,"It's a catastrophe, but there...",Moderator,Nevada,2016
653,... it's a mess.,Trump,Nevada,2016
654,There are a quarter of...,Moderator,Nevada,2016
655,Have you seen it? Have you seen it?,Trump,Nevada,2016
656,Sir...,Moderator,Nevada,2016
657,Have you seen what's happening to Aleppo?,Trump,Nevada,2016
658,"Sir, if I may finish my question...",Moderator,Nevada,2016
659,"OK, so it hasn't fallen. Take a look at it.",Trump,Nevada,2016
660,"Well, there are a quarter of a million people still living there and being slaughtered.",Moderator,Nevada,2016
661,That's right. And they are being slaughtered...,Trump,Nevada,2016
662,Yes.,Moderator,Nevada,2016
663,... because of bad decisions.,Trump,Nevada,2016
664,"If I may just finish here, and you also said that—that Syria and Russia are busy fighting ISIS.",Moderator,Nevada,2016
665,"In fact, they have been the ones who've been bombing and shelling eastern Aleppo, and they just announced a humanitarian pause, in effect, admitting that they have been bombing and shelling Aleppo.",Moderator,Nevada,2016
666,"Would you like to clear that up, sir?",Moderator,Nevada,2016
667,"Well, Aleppo is a disaster. It's a humanitarian nightmare. But it has fallen from the—from any standpoint. I mean, what do you need, a signed document? Take a look at Aleppo.",Trump,Nevada,2016
668,It is so sad when you see what's happened.,Trump,Nevada,2016
669,"And a lot of this is because of Hillary Clinton, because what's happened is, by fighting Assad, who turned out to be a lot tougher than she thought, and now",Trump,Nevada,2016
670,"she's going to say, oh, he loves Assad, she's—he's just much tougher and much smarter than her and Obama. And everyone thought he was gone two years ago, three years ago. He—he aligned with Russia.",Trump,Nevada,2016
671,"He now also aligned with Iran, who we made very powerful. We gave them $150 billion back. We give them $1.7 billion in cash. I mean, cash. Bundles of cash as big as this stage.",Trump,Nevada,2016
672,"We gave them $1.7 billion. Now they have—he has aligned with Russia and with Iran. They don't want ISIS, but they have other things, because we're backing—we're backing rebels.",Trump,Nevada,2016
673,"We don't know who the rebels are. We're giving them lots of money, lots of everything. We don't know who the rebels are.",Trump,Nevada,2016
674,"And when and if—and it's not going to happen, because you have Russia and you have Iran now.",Trump,Nevada,2016
675,"But if they ever did overthrow Assad, you might end up with—as bad as Assad is, and he's a bad guy, but you may very well end up with worse than Assad.",Trump,Nevada,2016
676,"If she did nothing, we'd be in much better shape.",Trump,Nevada,2016
677,"And this is what's caused the great migration, where she's taking in tens of thousands of Syrian refugees, who probably in many cases—not probably, who are definitely...",Trump,Nevada,2016
678,Let me...,Moderator,Nevada,2016
679,"... in many cases, ISIS-aligned, and we now have them in our country, and wait until you see—this is going to be the great Trojan horse.",Trump,Nevada,2016
680,"And wait until you see what happens in the coming years. Lots of luck, Hillary. Thanks a lot for doing a great job.",Trump,Nevada,2016
681,"Secretary Clinton, you have talked about—and in the last debate and again today—that you would impose a no-fly zone to try to protect the people of Aleppo and to stop the killing there.",Moderator,Nevada,2016
682,President Obama has refused to do that because he fears it's going to draw us closer or deeper into the conflict.,Moderator,Nevada,2016
683,"And General Joseph Dunford, the chairman of the Joint Chiefs of Staff, says you impose a no-fly zone, chances are you're going to get into a war—his words—with Syria and Russia.",Moderator,Nevada,2016
684,"So the question I have is, if you impose a no-fly zone—first of all, how do you respond to their concerns?",Moderator,Nevada,2016
685,"Secondly, if you impose a no-fly zone and a Russian plane violates that, does President Clinton shoot that plane down?",Moderator,Nevada,2016
686,"Well, Chris, first of all, I think a no-fly zone could save lives and could hasten the end of the conflict.",Clinton,Nevada,2016
687,I'm well aware of the really legitimate concerns that you have expressed from both the president and the general. This would not be done just on the first day.,Clinton,Nevada,2016
688,This would take a lot of negotiation. And it would also take making it clear to the Russians and the Syrians that our purpose here was to provide safe zones on the ground.,Clinton,Nevada,2016
689,We've had millions of people leave Syria and those millions of people inside Syria who have been dislocated.,Clinton,Nevada,2016
690,So I think we could strike a deal and make it very clear to the Russians and the Syrians that this was something that we believe was in the best,Clinton,Nevada,2016
691,"interests of the people on the ground in Syria, it would help us with our fight against ISIS. But I want to respond to what Donald said about refugees. He's made these claims repeatedly.",Clinton,Nevada,2016
692,"I am not going to let anyone into this country who is not vetted, who we do not have confidence in. But I am not going to slam the door on women and children.",Clinton,Nevada,2016
693,"That picture of that little 4-year-old boy in Aleppo, with the blood coming down his face while he sat in an ambulance, is haunting. And so we are going to do very careful, thorough vetting.",Clinton,Nevada,2016
694,"That does not solve our internal challenges with ISIS and our need to stop radicalization, to work with American Muslim communities who are on the front lines to identify and prevent attacks.",Clinton,Nevada,2016
695,"In fact, the killer of the dozens of people at the nightclub in Orlando, the Pulse nightclub, was born in Queens, the same place Donald was born.",Clinton,Nevada,2016
696,So let's be clear about what the threat is and how we are best going to be able to meet it.,Clinton,Nevada,2016
697,"And, yes, some of that threat emanates from over in Syria and Iraq, and we've got to keep fighting, and I will defeat ISIS, and some of it is we",Clinton,Nevada,2016
698,have to up our game and be much smarter here at home.,Clinton,Nevada,2016
699,"Folks, I want to get into our final segment.",Moderator,Nevada,2016
700,But I just have to...,Trump,Nevada,2016
701,Real quick.,Moderator,Nevada,2016
702,"It's so ridiculous what she—she will defeat ISIS. We should have never let ISIS happen in the first place. And right now, they're in 32 countries.",Trump,Nevada,2016
703,OK.,Moderator,Nevada,2016
704,"We should have—wait one second. They had a cease-fire three weeks ago. A cease-fire, the United States, Russia, and Syria.",Trump,Nevada,2016
705,"And during the cease-fire, Russia took over vast swatches of land, and then they said we don't want the cease-fire anymore. We are so outplayed on missiles, on cease-fires. They are outplayed.",Trump,Nevada,2016
706,"Now, she wasn't there. I assume she had nothing to do with it. But our country is so outplayed by Putin and Assad, and by the way—and by Iran.",Trump,Nevada,2016
707,Nobody can believe how stupid our leadership is.,Trump,Nevada,2016
708,"Mr. Trump, Secretary Clinton—no, we need to move on to our final segment, and that is the national debt, which has not been discussed until tonight.",Moderator,Nevada,2016
709,"Our national debt, as a share of the economy, our GDP, is now 77 percent. That's the highest since just after World War II.",Moderator,Nevada,2016
710,"But the nonpartisan Committee for a Responsible Federal Budget says, Secretary Clinton, under your plan, debt would rise to 86 percent of GDP over the next 10 years. Mr.",Moderator,Nevada,2016
711,"Trump, under your plan, they say it would rise to 105 percent of GDP over the next 10 years. The question is, why are both of you ignoring this problem? Mr. Trump, you go first.",Moderator,Nevada,2016
712,"Well, I say they're wrong, because I'm going to create tremendous jobs.",Trump,Nevada,2016
713,"And we're bringing GDP from, really, 1 percent, which is what it is now, and if she got in, it will be less than zero.",Trump,Nevada,2016
714,But we're bringing it from 1 percent up to 4 percent. And I actually think we can go higher than 4 percent. I think you can go to 5 percent or 6 percent.,Trump,Nevada,2016
715,"And if we do, you don't have to bother asking your question, because we have a tremendous machine. We will have created a tremendous economic machine once again. To do that, we're taking back jobs.",Trump,Nevada,2016
716,"We're not going to let our companies be raided by other countries where we lose all our jobs, we don't make our product anymore. It's very sad.",Trump,Nevada,2016
717,"But I'm going to create a—the kind of a country that we were from the standpoint of industry. We used to be there. We've given it up. We've become very, very sloppy.",Trump,Nevada,2016
718,"We've had people that are political hacks making the biggest deals in the world, bigger than companies.",Trump,Nevada,2016
719,"You take these big companies, these trade deals are far bigger than these companies, and yet we don't use our great leaders, many of whom back me and many of",Trump,Nevada,2016
720,"whom back Hillary, I must say. But we don't use those people. Those are the people—these are the greatest negotiators in the world. We have the greatest businesspeople in the world.",Trump,Nevada,2016
721,We have to use them to negotiate our trade deals. We use political hacks.,Trump,Nevada,2016
722,We use people that get the position because they gave—they made a campaign contribution and they're dealing with China and people that are very much smarter than they are.,Trump,Nevada,2016
723,"So we have to use our great people. But that being said, we will create an economic machine the likes of which we haven't seen in many decades.",Trump,Nevada,2016
724,"And people, Chris, will again go back to work and they'll make a lot of money. And we'll have companies that will grow and expand and start from new.",Trump,Nevada,2016
725,Secretary Clinton?,Moderator,Nevada,2016
726,"Well, first, when I hear Donald talk like that and know that his slogan is ""Make America Great Again,"" I wonder when he thought America was great.",Clinton,Nevada,2016
727,"And before he rushes and says, ""You know, before you and President Obama were there,"" I think it's important to recognize that he has been criticizing our government for decades.",Clinton,Nevada,2016
728,"You know, back in 1987, he took out a $100,000 ad in the New York Times, during the time when President Reagan was president, and basically said exactly what he",Clinton,Nevada,2016
729,"just said now, that we were the laughingstock of the world. He was criticizing President Reagan.",Clinton,Nevada,2016
730,"This is the way Donald thinks about himself, puts himself into, you know, the middle and says, ""You know, I alone can fix it,"" as he said on the convention stage.",Clinton,Nevada,2016
731,"But if you look at the debt, which is the issue you asked about, Chris, I pay for everything I'm proposing. I do not add a penny to the national debt.",Clinton,Nevada,2016
732,"I take that very seriously, because I do think it's one of the issues we've got to come to grips with.",Clinton,Nevada,2016
733,"So when I talk about how we're going to pay for education, how we're going to invest in infrastructure, how we're going to get the cost of prescription drugs down,",Clinton,Nevada,2016
734,"and a lot of the other issues that people talk to me about all the time, I've made it very clear we are going where the money is.",Clinton,Nevada,2016
735,We are going to ask the wealthy and corporations to pay their fair share. And there is no evidence whatsoever that that will slow down or diminish our growth.,Clinton,Nevada,2016
736,"In fact, I think just the opposite. We'll have what economists call middle-out growth. We've got to get back to rebuilding the middle class, the families of America. That's where growth will come from.",Clinton,Nevada,2016
737,"That's why I want to invest in you. I want to invest in your family. And I think that's the smartest way to grow the economy, to make the economy fairer.",Clinton,Nevada,2016
738,"And we just have a big disagreement about this. It may be because of our experiences. You know, he started off with his dad as a millionaire...",Clinton,Nevada,2016
739,"Yeah, yeah, we've heard—we've heard this before, Hillary.",Trump,Nevada,2016
740,I started off with—my dad was a small-business man.,Clinton,Nevada,2016
741,We've heard this before.,Trump,Nevada,2016
742,"And I think it—you know, it's a difference that affects how we see the world and what we want to do with the economy.",Clinton,Nevada,2016
743,Time.,Moderator,Nevada,2016
744,"Thank you, Hillary. Could I just respond?",Trump,Nevada,2016
745,"Well, no, sir, because we're running out of time...",Moderator,Nevada,2016
746,Because I did disagree with Ronald Reagan very strongly on trade. I disagreed with him. We should have been much tougher on trade even then. I've been waiting for years. Nobody does it right.,Trump,Nevada,2016
747,OK.,Moderator,Nevada,2016
748,"And frankly, now we're going to do it right.",Trump,Nevada,2016
749,All right.,Moderator,Nevada,2016
750,"The one last area I want to get into with you in this debate is the fact that the biggest driver of our debt is entitlements, which is 60 percent of all federal spending.",Moderator,Nevada,2016
751,"Now, the Committee for federal—a Responsible Federal Budget has looked at both of your plans and they say neither of you has a serious plan that is going to solve",Moderator,Nevada,2016
752,"the fact that Medicare's going to run out of money in the 2020s, Social Security is going to run out of money in the 2030s, and at that time, recipients",Moderator,Nevada,2016
753,"are going to take huge cuts in their benefits. So, in effect, the final question I want to ask you in this regard is—and let me start with you, Mr.",Moderator,Nevada,2016
754,"Trump, would President Trump make a deal to save Medicare and Social Security that included both tax increases and benefit cuts, in effect, a grand bargain on entitlements?",Moderator,Nevada,2016
755,I'm cutting taxes. We're going to grow the economy. It's going to grow at a record rate of growth.,Trump,Nevada,2016
756,That's not going to help in the entitlements.,Moderator,Nevada,2016
757,"No, it's going to totally help you. And one thing we have to do: Repeal and replace the disaster known as Obamacare. It's destroying our country.",Trump,Nevada,2016
758,"It's destroying our businesses, our small business and our big businesses. We have to repeal and replace Obamacare.",Trump,Nevada,2016
759,"You take a look at the kind of numbers that that will cost us in the year '17, it is a disaster.",Trump,Nevada,2016
760,"If we don't repeal and replace—now, it's probably going to die of its own weight. But Obamacare has to go. It's—the premiums are going up 60 percent, 70 percent, 80 percent.",Trump,Nevada,2016
761,Next year they're going to go up over 100 percent.,Trump,Nevada,2016
762,"And I'm really glad that the premiums have started—at least the people see what's happening, because she wants to keep Obamacare and she wants to make it even worse, and it can't get any worse.",Trump,Nevada,2016
763,Bad health care at the most expensive price. We have to repeal and replace Obamacare.,Trump,Nevada,2016
764,"And, Secretary Clinton, same question, because at this point, Social Security and Medicare are going to run out, the trust funds are going to run out of money.",Moderator,Nevada,2016
765,"Will you as president entertain—will you consider a grand bargain, a deal that includes both tax increases and benefit cuts to try to save both programs?",Moderator,Nevada,2016
766,"Well, Chris, I am on record as saying that we need to put more money into the Social Security Trust Fund. That's part of my commitment to raise taxes on the wealthy.",Clinton,Nevada,2016
767,"My Social Security payroll contribution will go up, as will Donald's, assuming he can't figure out how to get out of it.",Clinton,Nevada,2016
768,But what we want to do is to replenish the Social Security Trust Fund...,Clinton,Nevada,2016
769,Such a nasty woman.,Trump,Nevada,2016
770,"... by making sure that we have sufficient resources, and that will come from either raising the cap and/or finding other ways to get more money into it. I will not cut benefits.",Clinton,Nevada,2016
771,I want to enhance benefits for low-income workers and for women who have been disadvantaged by the current Social Security system.,Clinton,Nevada,2016
772,But what Donald is proposing with these massive tax cuts will result in a $20 trillion additional national debt. That will have dire consequences for Social Security and Medicare.,Clinton,Nevada,2016
773,"And I'll say something about the Affordable Care Act, which he wants to repeal. The Affordable Care Act extended the solvency of the Medicare Trust Fund. So if repeals it, our Medicare problem gets worse.",Clinton,Nevada,2016
774,What we need to do is go after...,Clinton,Nevada,2016
775,Your husband disagrees with you.,Trump,Nevada,2016
776,"... the long-term health care drivers. We've got to get costs down, increase value, emphasize wellness. I have a plan for doing that.",Clinton,Nevada,2016
777,And I think that we will be able to get entitlement spending under control by with more resources and harder decisions.,Clinton,Nevada,2016
778,"This is—this is the final time, probably to both of your delight, that you're going to be on a stage together in this campaign. I would like to end it on a positive note.",Moderator,Nevada,2016
779,"You had not agreed to closing statements, but it seems to me in a funny way that might make it more interesting because you haven't prepared closing statements.",Moderator,Nevada,2016
780,"So I'd like you each to take—and we're going to put a clock up, a minute, as the final question in the final debate, to tell the American people why",Moderator,Nevada,2016
781,"they should elect you to be the next president. This is another new mini-segment. Secretary Clinton, it's your turn to go first.",Moderator,Nevada,2016
782,"Well, I would like to say to everyone watching tonight that I'm reaching out to all Americans—Democrats, Republicans, and independents—because we need everybody to help make our country what it",Clinton,Nevada,2016
783,"should be, to grow the economy, to make it fairer, to make it work for everyone. We need your talents, your skills, your commitments, your energy, your ambition.",Clinton,Nevada,2016
784,"You know, I've been privileged to see the presidency up close.",Clinton,Nevada,2016
785,And I know the awesome responsibility of protecting our country and the incredible opportunity of working to try to make life better for all of you.,Clinton,Nevada,2016
786,"I have made the cause of children and families really my life's work. That's what my mission will be in the presidency. I will stand up for families against powerful interests, against corporations.",Clinton,Nevada,2016
787,"I will do everything that I can to make sure that you have good jobs, with rising incomes, that your kids have good educations from preschool through college.",Clinton,Nevada,2016
788,I hope you will give me a chance to serve as your president.,Clinton,Nevada,2016
789,"Secretary Clinton, thank you. Mr. Trump?",Moderator,Nevada,2016
790,"She's raising the money from the people she wants to control. Doesn't work that way. But when I started this campaign, I started it very strongly.",Trump,Nevada,2016
791,"It's called ""Make America Great Again."" We're going to make America great. We have a depleted military. It has to be helped, has to be fixed.",Trump,Nevada,2016
792,We have the greatest people on Earth in our military. We don't take care of our veterans.,Trump,Nevada,2016
793,"We take care of illegal immigrants, people that come into the country illegally, better than we take care of our vets. That can't happen. Our policemen and women are disrespected.",Trump,Nevada,2016
794,"We need law and order, but we need justice, too. Our inner cities are a disaster. You get shot walking to the store. They have no education. They have no jobs.",Trump,Nevada,2016
795,I will do more for African-Americans and Latinos than she can ever do in 10 lifetimes.,Trump,Nevada,2016
796,"All she's done is talk to the African-Americans and to the Latinos, but they get the vote, and then they come back, they say, we'll see you in four years.",Trump,Nevada,2016
797,"We are going to make America strong again, and we are going to make America great again, and it has to start now.",Trump,Nevada,2016
798,"We cannot take four more years of Barack Obama, and that's what you get when you get her.",Trump,Nevada,2016
799,"Thank you both. Secretary Clinton—hold on just a moment, folks. Secretary Clinton, Mr. Trump, I want to thank you both for participating in all three of these debates.",Moderator,Nevada,2016
800,"That brings to an end this year's debates sponsored by the Commission on Presidential Debates. We want to thank the University of Nevada, Las Vegas, and its students for having us.",Moderator,Nevada,2016
801,"Now the decision is up to you. While millions have already voted, Election Day, November 8th, is just 20 days away. One thing everyone here can agree on: We hope you will go vote.",Moderator,Nevada,2016
802,"It is one of the honors and obligations of living in this great country. Thank you, and good night.",Moderator,Nevada,2016
